"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.17688,0.013651,0,0.0068488,1,0.347,0.5,-0.153,0.025
-0.17731,0.013826,0,0.0067479,1,0.348,0.5,-0.152,0.025
-0.17774,0.014001,0,0.0066471,1,0.349,0.5,-0.151,0.025
-0.17817,0.014179,0,0.0065442,1,0.35,0.5,-0.15,0.025
-0.17859,0.014365,0,0.0064371,1,0.351,0.5,-0.149,0.025
-0.17901,0.014552,0,0.0063299,1,0.352,0.5,-0.148,0.025
-0.17943,0.014738,0,0.0062227,1,0.353,0.5,-0.147,0.025
-0.17985,0.014925,0,0.0061155,1,0.354,0.5,-0.146,0.025
-0.18027,0.015111,0,0.0060083,1,0.355,0.5,-0.145,0.025
-0.18069,0.015298,0,0.0059012,1,0.356,0.5,-0.144,0.025
-0.18111,0.015484,0,0.005794,1,0.357,0.5,-0.143,0.025
-0.18152,0.015678,0,0.005683,1,0.358,0.5,-0.142,0.025
-0.18193,0.015877,0,0.0055692,1,0.359,0.5,-0.141,0.025
-0.18233,0.016075,0,0.0054554,1,0.36,0.5,-0.14,0.025
-0.18274,0.016274,0,0.0053416,1,0.361,0.5,-0.139,0.025
-0.18314,0.016473,0,0.0052279,1,0.362,0.5,-0.138,0.025
-0.18355,0.016671,0,0.0051141,1,0.363,0.5,-0.137,0.025
-0.18395,0.01687,0,0.0050003,1,0.364,0.5,-0.136,0.025
-0.18436,0.017069,0,0.0048865,1,0.365,0.5,-0.135,0.025
-0.18475,0.017276,0,0.0047678,1,0.366,0.5,-0.134,0.025
-0.18514,0.017488,0,0.0046471,1,0.367,0.5,-0.133,0.025
-0.18553,0.017699,0,0.0045264,1,0.368,0.5,-0.132,0.025
-0.18592,0.01791,0,0.0044057,1,0.369,0.5,-0.131,0.025
-0.1863,0.018121,0,0.004285,1,0.37,0.5,-0.13,0.025
-0.18669,0.018333,0,0.0041643,1,0.371,0.5,-0.129,0.025
-0.18708,0.018544,0,0.0040436,1,0.372,0.5,-0.128,0.025
-0.18747,0.018755,0,0.0039229,1,0.373,0.5,-0.127,0.025
-0.18785,0.018976,0,0.0037971,1,0.374,0.5,-0.126,0.025
-0.18822,0.0192,0,0.0036692,1,0.375,0.5,-0.125,0.025
-0.18859,0.019424,0,0.0035413,1,0.376,0.5,-0.124,0.025
-0.18896,0.019648,0,0.0034134,1,0.377,0.5,-0.123,0.025
-0.18933,0.019873,0,0.0032855,1,0.378,0.5,-0.122,0.025
-0.1897,0.020097,0,0.0031576,1,0.379,0.5,-0.121,0.025
-0.19007,0.020321,0,0.0030297,1,0.38,0.5,-0.12,0.025
-0.19044,0.020545,0,0.0029018,1,0.381,0.5,-0.119,0.025
-0.19079,0.020777,0,0.0027695,1,0.382,0.5,-0.118,0.025
-0.19114,0.021015,0,0.0026341,1,0.383,0.5,-0.117,0.025
-0.19149,0.021252,0,0.0024987,1,0.384,0.5,-0.116,0.025
-0.19184,0.02149,0,0.0023634,1,0.385,0.5,-0.115,0.025
-0.19219,0.021727,0,0.002228,1,0.386,0.5,-0.114,0.025
-0.19254,0.021965,0,0.0020926,1,0.387,0.5,-0.113,0.025
-0.19289,0.022202,0,0.0019573,1,0.388,0.5,-0.112,0.025
-0.19324,0.02244,0,0.0018219,1,0.389,0.5,-0.111,0.025
-0.19358,0.022681,0,0.001684,1,0.39,0.5,-0.11,0.025
-0.1939,0.022932,0,0.0015409,1,0.391,0.5,-0.109,0.025
-0.19423,0.023183,0,0.0013978,1,0.392,0.5,-0.108,0.025
-0.19455,0.023434,0,0.0012547,1,0.393,0.5,-0.107,0.025
-0.19488,0.023685,0,0.0011116,1,0.394,0.5,-0.106,0.025
-0.19521,0.023936,0,0.00096849,1,0.395,0.5,-0.105,0.025
-0.19553,0.024187,0,0.00082539,1,0.396,0.5,-0.104,0.025
-0.19586,0.024438,0,0.00068229,1,0.397,0.5,-0.103,0.025
-0.19618,0.024689,0,0.00053919,1,0.398,0.5,-0.102,0.025
-0.19648,0.024953,0,0.00038868,1,0.399,0.5,-0.101,0.025
-0.19678,0.025218,0,0.00023762,1,0.4,0.5,-0.1,0.025
-0.19708,0.025482,0,8.656e-05,1,0.401,0.5,-0.099,0.025
-0.19738,0.025747,0,-6.4498e-05,1,0.402,0.5,-0.098,0.025
-0.19768,0.026012,0,-0.00021556,1,0.403,0.5,-0.097,0.025
-0.19798,0.026276,0,-0.00036661,1,0.404,0.5,-0.096,0.025
-0.19828,0.026541,0,-0.00051767,1,0.405,0.5,-0.095,0.025
-0.19858,0.026805,0,-0.00066873,1,0.406,0.5,-0.094,0.025
-0.19887,0.027076,0,-0.00082305,1,0.407,0.5,-0.093,0.025
-0.19914,0.027354,0,-0.00098227,1,0.408,0.5,-0.092,0.025
-0.19941,0.027632,0,-0.0011415,1,0.409,0.5,-0.091,0.025
-0.19968,0.027911,0,-0.0013007,1,0.41,0.5,-0.09,0.025
-0.19995,0.028189,0,-0.0014599,1,0.411,0.5,-0.089,0.025
-0.20022,0.028468,0,-0.0016191,1,0.412,0.5,-0.088,0.025
-0.20049,0.028746,0,-0.0017783,1,0.413,0.5,-0.087,0.025
-0.20077,0.029024,0,-0.0019376,1,0.414,0.5,-0.086,0.025
-0.20104,0.029303,0,-0.0020968,1,0.415,0.5,-0.085,0.025
-0.20128,0.029591,0,-0.002262,1,0.416,0.5,-0.084,0.025
-0.20152,0.029883,0,-0.0024296,1,0.417,0.5,-0.083,0.025
-0.20176,0.030175,0,-0.0025971,1,0.418,0.5,-0.082,0.025
-0.202,0.030467,0,-0.0027646,1,0.419,0.5,-0.081,0.025
-0.20224,0.03076,0,-0.0029322,1,0.42,0.5,-0.08,0.025
-0.20248,0.031052,0,-0.0030997,1,0.421,0.5,-0.079,0.025
-0.20272,0.031344,0,-0.0032672,1,0.422,0.5,-0.078,0.025
-0.20296,0.031636,0,-0.0034348,1,0.423,0.5,-0.077,0.025
-0.2032,0.031928,0,-0.0036023,1,0.424,0.5,-0.076,0.025
-0.20341,0.032233,0,-0.0037775,1,0.425,0.5,-0.075,0.025
-0.20361,0.032538,0,-0.0039535,1,0.426,0.5,-0.074,0.025
-0.20381,0.032844,0,-0.0041294,1,0.427,0.5,-0.073,0.025
-0.20402,0.03315,0,-0.0043054,1,0.428,0.5,-0.072,0.025
-0.20422,0.033456,0,-0.0044814,1,0.429,0.5,-0.071,0.025
-0.20443,0.033761,0,-0.0046573,1,0.43,0.5,-0.07,0.025
-0.20463,0.034067,0,-0.0048333,1,0.431,0.5,-0.069,0.025
-0.20484,0.034373,0,-0.0050092,1,0.432,0.5,-0.068,0.025
-0.20504,0.034678,0,-0.0051852,1,0.433,0.5,-0.067,0.025
-0.20521,0.034997,0,-0.0053692,1,0.434,0.5,-0.066,0.025
-0.20538,0.035316,0,-0.0055537,1,0.435,0.5,-0.065,0.025
-0.20554,0.035635,0,-0.0057381,1,0.436,0.5,-0.064,0.025
-0.20571,0.035954,0,-0.0059225,1,0.437,0.5,-0.063,0.025
-0.20588,0.036273,0,-0.006107,1,0.438,0.5,-0.062,0.025
-0.20605,0.036592,0,-0.0062914,1,0.439,0.5,-0.061,0.025
-0.20621,0.036911,0,-0.0064758,1,0.44,0.5,-0.06,0.025
-0.20638,0.03723,0,-0.0066603,1,0.441,0.5,-0.059,0.025
-0.20655,0.037549,0,-0.0068447,1,0.442,0.5,-0.058,0.025
-0.20668,0.03788,0,-0.0070363,1,0.443,0.5,-0.057,0.025
-0.2068,0.038212,0,-0.0072292,1,0.444,0.5,-0.056,0.025
-0.20693,0.038544,0,-0.0074221,1,0.445,0.5,-0.055,0.025
-0.20706,0.038876,0,-0.007615,1,0.446,0.5,-0.054,0.025
-0.20718,0.039208,0,-0.0078079,1,0.447,0.5,-0.053,0.025
-0.20731,0.03954,0,-0.0080007,1,0.448,0.5,-0.052,0.025
-0.20743,0.039872,0,-0.0081936,1,0.449,0.5,-0.051,0.025
-0.20756,0.040204,0,-0.0083865,1,0.45,0.5,-0.05,0.025
-0.20769,0.040536,0,-0.0085794,1,0.451,0.5,-0.049,0.025
-0.20779,0.040875,0,-0.0087773,1,0.452,0.5,-0.048,0.025
-0.20787,0.041219,0,-0.0089785,1,0.453,0.5,-0.047,0.025
-0.20795,0.041564,0,-0.0091798,1,0.454,0.5,-0.046,0.025
-0.20803,0.041908,0,-0.009381,1,0.455,0.5,-0.045,0.025
-0.20811,0.042252,0,-0.0095823,1,0.456,0.5,-0.044,0.025
-0.2082,0.042597,0,-0.0097835,1,0.457,0.5,-0.043,0.025
-0.20828,0.042941,0,-0.0099847,1,0.458,0.5,-0.042,0.025
-0.20836,0.043286,0,-0.010186,1,0.459,0.5,-0.041,0.025
-0.20844,0.04363,0,-0.010387,1,0.46,0.5,-0.04,0.025
-0.20851,0.043977,0,-0.01059,1,0.461,0.5,-0.039,0.025
-0.20855,0.044333,0,-0.010799,1,0.462,0.5,-0.038,0.025
-0.20858,0.044689,0,-0.011009,1,0.463,0.5,-0.037,0.025
-0.20862,0.045045,0,-0.011218,1,0.464,0.5,-0.036,0.025
-0.20865,0.045401,0,-0.011428,1,0.465,0.5,-0.035,0.025
-0.20869,0.045757,0,-0.011637,1,0.466,0.5,-0.034,0.025
-0.20872,0.046113,0,-0.011847,1,0.467,0.5,-0.033,0.025
-0.20876,0.046469,0,-0.012056,1,0.468,0.5,-0.032,0.025
-0.20879,0.046825,0,-0.012265,1,0.469,0.5,-0.031,0.025
-0.20883,0.04718,0,-0.012475,1,0.47,0.5,-0.03,0.025
-0.20883,0.047543,0,-0.012689,1,0.471,0.5,-0.029,0.025
-0.20881,0.04791,0,-0.012906,1,0.472,0.5,-0.028,0.025
-0.2088,0.048277,0,-0.013124,1,0.473,0.5,-0.027,0.025
-0.20878,0.048643,0,-0.013341,1,0.474,0.5,-0.026,0.025
-0.20876,0.04901,0,-0.013558,1,0.475,0.5,-0.025,0.025
-0.20875,0.049377,0,-0.013776,1,0.476,0.5,-0.024,0.025
-0.20873,0.049743,0,-0.013993,1,0.477,0.5,-0.023,0.025
-0.20872,0.05011,0,-0.01421,1,0.478,0.5,-0.022,0.025
-0.2087,0.050477,0,-0.014427,1,0.479,0.5,-0.021,0.025
-0.20868,0.050843,0,-0.014645,1,0.48,0.5,-0.02,0.025
-0.20862,0.051219,0,-0.014869,1,0.481,0.5,-0.019,0.025
-0.20855,0.051595,0,-0.015094,1,0.482,0.5,-0.018,0.025
-0.20848,0.051971,0,-0.015318,1,0.483,0.5,-0.017,0.025
-0.20841,0.052347,0,-0.015543,1,0.484,0.5,-0.016,0.025
-0.20834,0.052724,0,-0.015768,1,0.485,0.5,-0.015,0.025
-0.20827,0.0531,0,-0.015993,1,0.486,0.5,-0.014,0.025
-0.2082,0.053476,0,-0.016217,1,0.487,0.5,-0.013,0.025
-0.20813,0.053852,0,-0.016442,1,0.488,0.5,-0.012,0.025
-0.20806,0.054228,0,-0.016667,1,0.489,0.5,-0.011,0.025
