"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.23893,-0.13229,0,-0.010257,1,0.67,0.67,0,0.025
-0.2388,-0.13351,0,-0.010128,1,0.671,0.671,0,0.025
-0.23868,-0.13473,0,-0.01,1,0.672,0.672,0,0.025
-0.23854,-0.13594,0,-0.0098707,1,0.673,0.673,0,0.025
-0.23838,-0.13714,0,-0.009737,1,0.674,0.674,0,0.025
-0.23821,-0.13835,0,-0.0096033,1,0.675,0.675,0,0.025
-0.23805,-0.13955,0,-0.0094697,1,0.676,0.676,0,0.025
-0.23788,-0.14075,0,-0.009336,1,0.677,0.677,0,0.025
-0.23772,-0.14195,0,-0.0092023,1,0.678,0.678,0,0.025
-0.23755,-0.14316,0,-0.0090686,1,0.679,0.679,0,0.025
-0.23739,-0.14436,0,-0.008935,1,0.68,0.68,0,0.025
-0.23718,-0.14554,0,-0.0087966,1,0.681,0.681,0,0.025
-0.23697,-0.14673,0,-0.0086581,1,0.682,0.682,0,0.025
-0.23677,-0.14791,0,-0.0085195,1,0.683,0.683,0,0.025
-0.23656,-0.1491,0,-0.008381,1,0.684,0.684,0,0.025
-0.23635,-0.15028,0,-0.0082424,1,0.685,0.685,0,0.025
-0.23615,-0.15146,0,-0.0081039,1,0.686,0.686,0,0.025
-0.23594,-0.15265,0,-0.0079653,1,0.687,0.687,0,0.025
-0.2357,-0.15381,0,-0.0078232,1,0.688,0.688,0,0.025
-0.23545,-0.15497,0,-0.0076803,1,0.689,0.689,0,0.025
-0.2352,-0.15613,0,-0.0075375,1,0.69,0.69,0,0.025
-0.23495,-0.1573,0,-0.0073946,1,0.691,0.691,0,0.025
-0.2347,-0.15846,0,-0.0072518,1,0.692,0.692,0,0.025
-0.23445,-0.15962,0,-0.0071089,1,0.693,0.693,0,0.025
-0.23421,-0.16078,0,-0.0069661,1,0.694,0.694,0,0.025
-0.23392,-0.16192,0,-0.0068202,1,0.695,0.695,0,0.025
-0.23363,-0.16305,0,-0.0066737,1,0.696,0.696,0,0.025
-0.23334,-0.16419,0,-0.0065271,1,0.697,0.697,0,0.025
-0.23305,-0.16532,0,-0.0063805,1,0.698,0.698,0,0.025
-0.23275,-0.16646,0,-0.006234,1,0.699,0.699,0,0.025
-0.23246,-0.16759,0,-0.0060874,1,0.7,0.7,0,0.025
-0.23217,-0.16872,0,-0.0059409,1,0.701,0.701,0,0.025
-0.23184,-0.16983,0,-0.0057915,1,0.702,0.702,0,0.025
-0.2315,-0.17093,0,-0.0056419,1,0.703,0.703,0,0.025
-0.23117,-0.17204,0,-0.0054922,1,0.704,0.704,0,0.025
-0.23083,-0.17314,0,-0.0053426,1,0.705,0.705,0,0.025
-0.2305,-0.17425,0,-0.0051929,1,0.706,0.706,0,0.025
-0.23016,-0.17535,0,-0.0050433,1,0.707,0.707,0,0.025
-0.22982,-0.17645,0,-0.0048934,1,0.708,0.708,0,0.025
-0.22944,-0.17752,0,-0.0047413,1,0.709,0.709,0,0.025
-0.22907,-0.17859,0,-0.0045892,1,0.71,0.71,0,0.025
-0.22869,-0.17966,0,-0.0044371,1,0.711,0.711,0,0.025
-0.22831,-0.18073,0,-0.004285,1,0.712,0.712,0,0.025
-0.22793,-0.1818,0,-0.0041329,1,0.713,0.713,0,0.025
-0.22755,-0.18286,0,-0.0039808,1,0.714,0.714,0,0.025
-0.22715,-0.18392,0,-0.0038279,1,0.715,0.715,0,0.025
-0.22673,-0.18495,0,-0.0036741,1,0.716,0.716,0,0.025
-0.2263,-0.18598,0,-0.0035202,1,0.717,0.717,0,0.025
-0.22588,-0.18701,0,-0.0033663,1,0.718,0.718,0,0.025
-0.22546,-0.18804,0,-0.0032124,1,0.719,0.719,0,0.025
-0.22504,-0.18907,0,-0.0030585,1,0.72,0.72,0,0.025
-0.22461,-0.1901,0,-0.0029046,1,0.721,0.721,0,0.025
-0.22415,-0.1911,0,-0.0027498,1,0.722,0.722,0,0.025
-0.22368,-0.19208,0,-0.0025947,1,0.723,0.723,0,0.025
-0.22322,-0.19307,0,-0.0024397,1,0.724,0.724,0,0.025
-0.22275,-0.19406,0,-0.0022847,1,0.725,0.725,0,0.025
-0.22228,-0.19505,0,-0.0021297,1,0.726,0.726,0,0.025
-0.22182,-0.19604,0,-0.0019747,1,0.727,0.727,0,0.025
-0.22133,-0.19701,0,-0.0018195,1,0.728,0.728,0,0.025
-0.22082,-0.19795,0,-0.001664,1,0.729,0.729,0,0.025
-0.22031,-0.19889,0,-0.0015085,1,0.73,0.73,0,0.025
-0.2198,-0.19983,0,-0.001353,1,0.731,0.731,0,0.025
-0.21929,-0.20078,0,-0.0011975,1,0.732,0.732,0,0.025
-0.21878,-0.20172,0,-0.001042,1,0.733,0.733,0,0.025
-0.21826,-0.20266,0,-0.00088652,1,0.734,0.734,0,0.025
-0.21771,-0.20355,0,-0.00073123,1,0.735,0.735,0,0.025
-0.21715,-0.20445,0,-0.00057593,1,0.736,0.736,0,0.025
-0.2166,-0.20534,0,-0.00042064,1,0.737,0.737,0,0.025
-0.21604,-0.20623,0,-0.00026535,1,0.738,0.738,0,0.025
-0.21549,-0.20712,0,-0.00011004,1,0.739,0.739,0,0.025
-0.21494,-0.20802,0,4.5254e-05,1,0.74,0.74,0,0.025
-0.21435,-0.20887,0,0.00019992,1,0.741,0.741,0,0.025
-0.21375,-0.20971,0,0.00035436,1,0.742,0.742,0,0.025
-0.21315,-0.21055,0,0.00050881,1,0.743,0.743,0,0.025
-0.21255,-0.21139,0,0.00066326,1,0.744,0.744,0,0.025
-0.21196,-0.21223,0,0.00081771,1,0.745,0.745,0,0.025
-0.21136,-0.21307,0,0.00097215,1,0.746,0.746,0,0.025
-0.21074,-0.21388,0,0.0011257,1,0.747,0.747,0,0.025
-0.21009,-0.21466,0,0.0012787,1,0.748,0.748,0,0.025
-0.20945,-0.21544,0,0.0014316,1,0.749,0.749,0,0.025
-0.20881,-0.21623,0,0.0015846,1,0.75,0.75,0,0.025
-0.20817,-0.21701,0,0.0017375,1,0.751,0.751,0,0.025
-0.20753,-0.21779,0,0.0018905,1,0.752,0.752,0,0.025
-0.20687,-0.21854,0,0.0020424,1,0.753,0.753,0,0.025
-0.20619,-0.21927,0,0.0021932,1,0.754,0.754,0,0.025
-0.20551,-0.21999,0,0.002344,1,0.755,0.755,0,0.025
-0.20482,-0.22072,0,0.0024949,1,0.756,0.756,0,0.025
-0.20414,-0.22144,0,0.0026457,1,0.757,0.757,0,0.025
-0.20346,-0.22216,0,0.0027965,1,0.758,0.758,0,0.025
-0.20275,-0.22285,0,0.0029459,1,0.759,0.759,0,0.025
-0.20203,-0.22351,0,0.003094,1,0.76,0.76,0,0.025
-0.20131,-0.22418,0,0.0032421,1,0.761,0.761,0,0.025
-0.20059,-0.22484,0,0.0033902,1,0.762,0.762,0,0.025
-0.19986,-0.2255,0,0.0035383,1,0.763,0.763,0,0.025
-0.19914,-0.22616,0,0.0036864,1,0.764,0.764,0,0.025
-0.19839,-0.22678,0,0.0038323,1,0.765,0.765,0,0.025
-0.19763,-0.22737,0,0.003977,1,0.766,0.766,0,0.025
-0.19686,-0.22797,0,0.0041218,1,0.767,0.767,0,0.025
-0.1961,-0.22857,0,0.0042666,1,0.768,0.768,0,0.025
