"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.051,-1.4937e-21,-0.020503,-0.021771,1,0.058402,0.03015,0,-0.0918
1.0512,3.0557e-22,-0.020662,-0.021837,1,0.058703,0.030125,0,-0.0915
1.0514,1.3352e-21,-0.020821,-0.021902,1,0.059004,0.0301,0,-0.0912
1.0516,2.7332e-22,-0.020981,-0.021969,1,0.059305,0.030075,0,-0.0909
1.0518,1.7642e-21,-0.021142,-0.022036,1,0.059606,0.03005,0,-0.0906
1.052,3.5059e-21,-0.021303,-0.022103,1,0.059907,0.030025,0,-0.0903
1.0522,2.0797e-21,-0.021465,-0.022171,1,0.060208,0.03,0,-0.09
1.0524,-1.0016e-21,-0.021629,-0.02224,1,0.060509,0.029975,0,-0.0897
1.0526,-5.425e-21,-0.021792,-0.022309,1,0.06081,0.02995,0,-0.0894
1.0528,-4.3989e-21,-0.021958,-0.02238,1,0.061111,0.029925,0,-0.0891
1.053,-2.706e-21,-0.022124,-0.02245,1,0.061412,0.0299,0,-0.0888
1.0532,-2.9515e-22,-0.02229,-0.022522,1,0.061713,0.029875,0,-0.0885
1.0533,3.785e-22,-0.022458,-0.022594,1,0.062014,0.02985,0,-0.0882
1.0535,7.9101e-22,-0.022627,-0.022667,1,0.062315,0.029825,0,-0.0879
1.0537,2.6581e-21,-0.022797,-0.022741,1,0.062616,0.0298,0,-0.0876
1.0539,3.028e-21,-0.022968,-0.022816,1,0.062917,0.029775,0,-0.0873
1.0541,2.3746e-21,-0.02314,-0.022891,1,0.063218,0.02975,0,-0.087
1.0543,-1.7213e-21,-0.023313,-0.022968,1,0.063519,0.029725,0,-0.0867
1.0545,-3.6527e-21,-0.023486,-0.023045,1,0.06382,0.0297,0,-0.0864
1.0547,-1.6073e-21,-0.023661,-0.023122,1,0.064121,0.029675,0,-0.0861
1.0549,-7.2497e-22,-0.023837,-0.023201,1,0.064423,0.02965,0,-0.0858
1.0551,-1.241e-22,-0.024014,-0.02328,1,0.064724,0.029625,0,-0.0855
1.0553,2.4626e-22,-0.024192,-0.023361,1,0.065025,0.0296,0,-0.0852
1.0555,5.1332e-22,-0.024372,-0.023442,1,0.065326,0.029575,0,-0.0849
1.0557,9.0186e-22,-0.024552,-0.023523,1,0.065627,0.02955,0,-0.0846
1.0559,-2.2831e-21,-0.024733,-0.023607,1,0.065928,0.029525,0,-0.0843
1.0561,-2.6824e-21,-0.024915,-0.02369,1,0.066229,0.0295,0,-0.084
1.0563,1.2612e-21,-0.025099,-0.023775,1,0.06653,0.029475,0,-0.0837
1.0565,3.1926e-21,-0.025284,-0.02386,1,0.066831,0.02945,0,-0.0834
1.0567,3.3795e-21,-0.025469,-0.023946,1,0.067132,0.029425,0,-0.0831
1.0569,-1.0368e-21,-0.025656,-0.024033,1,0.067433,0.0294,0,-0.0828
1.0571,-1.6478e-21,-0.025845,-0.024122,1,0.067734,0.029375,0,-0.0825
1.0573,1.608e-22,-0.026034,-0.02421,1,0.068035,0.02935,0,-0.0822
1.0575,1.9314e-21,-0.026224,-0.024301,1,0.068336,0.029325,0,-0.0819
1.0577,1.3313e-21,-0.026416,-0.024391,1,0.068637,0.0293,0,-0.0816
1.0579,-2.6941e-21,-0.026609,-0.024483,1,0.068938,0.029275,0,-0.0813
1.0581,-4.6783e-22,-0.026803,-0.024576,1,0.069239,0.02925,0,-0.081
1.0583,2.6273e-21,-0.026998,-0.024669,1,0.06954,0.029225,0,-0.0807
1.0585,3.2066e-21,-0.027195,-0.024764,1,0.069841,0.0292,0,-0.0804
1.0587,4.4548e-22,-0.027392,-0.02486,1,0.070142,0.029175,0,-0.0801
1.0589,-4.4272e-21,-0.027591,-0.024956,1,0.070443,0.02915,0,-0.0798
1.0591,1.0904e-22,-0.027792,-0.025054,1,0.070744,0.029125,0,-0.0795
1.0593,2.4919e-21,-0.027993,-0.025153,1,0.071045,0.0291,0,-0.0792
1.0595,2.0928e-21,-0.028196,-0.025252,1,0.071346,0.029075,0,-0.0789
1.0597,-2.9715e-22,-0.0284,-0.025353,1,0.071647,0.02905,0,-0.0786
1.0599,-2.1237e-21,-0.028606,-0.025455,1,0.071949,0.029025,0,-0.0783
1.0601,-3.7811e-22,-0.028813,-0.025557,1,0.07225,0.029,0,-0.078
1.0603,4.0796e-22,-0.02902,-0.02566,1,0.072551,0.028975,0,-0.0777
1.0605,4.0161e-22,-0.029229,-0.025764,1,0.072852,0.02895,0,-0.0774
1.0607,-8.9686e-23,-0.029439,-0.025869,1,0.073153,0.028925,0,-0.0771
1.0609,-3.0039e-22,-0.02965,-0.025975,1,0.073454,0.0289,0,-0.0768
1.0611,1.9561e-22,-0.029863,-0.026082,1,0.073755,0.028875,0,-0.0765
1.0614,-1.131e-21,-0.030078,-0.02619,1,0.074056,0.02885,0,-0.0762
1.0616,-2.5832e-21,-0.030293,-0.026299,1,0.074357,0.028825,0,-0.0759
1.0618,-3.2252e-21,-0.03051,-0.02641,1,0.074658,0.0288,0,-0.0756
1.062,-2.5436e-21,-0.030729,-0.026522,1,0.074959,0.028775,0,-0.0753
1.0622,-9.6664e-22,-0.030949,-0.026634,1,0.07526,0.02875,0,-0.075
