"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.028,1.4929e-21,-0.0050877,-0.028208,1,0.0588,0.03,0,-0.0912
1.0281,4.4906e-22,-0.005137,-0.028295,1,0.0591,0.03,0,-0.0909
1.0283,1.8064e-21,-0.0051867,-0.028382,1,0.0594,0.03,0,-0.0906
1.0285,3.4737e-21,-0.0052368,-0.028471,1,0.0597,0.03,0,-0.0903
1.0286,1.4196e-21,-0.0052873,-0.02856,1,0.06,0.03,0,-0.09
1.0288,-1.2599e-21,-0.0053382,-0.02865,1,0.0603,0.03,0,-0.0897
1.029,-4.4714e-21,-0.0053895,-0.028741,1,0.0606,0.03,0,-0.0894
1.0291,-2.9736e-21,-0.0054413,-0.028833,1,0.0609,0.03,0,-0.0891
1.0293,-1.5716e-21,-0.0054935,-0.028926,1,0.0612,0.03,0,-0.0888
1.0295,-6.5705e-22,-0.005546,-0.02902,1,0.0615,0.03,0,-0.0885
1.0297,2.1272e-22,-0.0055991,-0.029114,1,0.0618,0.03,0,-0.0882
1.0298,1.1556e-21,-0.0056526,-0.02921,1,0.0621,0.03,0,-0.0879
1.03,2.5959e-21,-0.0057065,-0.029306,1,0.0624,0.03,0,-0.0876
1.0302,2.0843e-21,-0.0057609,-0.029404,1,0.0627,0.03,0,-0.0873
1.0303,4.1099e-22,-0.0058156,-0.029502,1,0.063,0.03,0,-0.087
1.0305,-1.9114e-21,-0.005871,-0.029602,1,0.0633,0.03,0,-0.0867
1.0307,-1.8331e-21,-0.0059267,-0.029702,1,0.0636,0.03,0,-0.0864
1.0309,1.4856e-21,-0.0059829,-0.029803,1,0.0639,0.03,0,-0.0861
1.031,1.7863e-21,-0.0060396,-0.029906,1,0.0642,0.03,0,-0.0858
1.0312,1.3108e-21,-0.0060967,-0.030009,1,0.0645,0.03,0,-0.0855
1.0314,-3.9366e-23,-0.0061544,-0.030113,1,0.0648,0.03,0,-0.0852
1.0316,-8.5696e-22,-0.0062125,-0.030219,1,0.0651,0.03,0,-0.0849
1.0318,-1.3706e-21,-0.006271,-0.030325,1,0.0654,0.03,0,-0.0846
1.0319,-1.9524e-21,-0.0063302,-0.030432,1,0.0657,0.03,0,-0.0843
1.0321,-7.0199e-22,-0.0063897,-0.030541,1,0.066,0.03,0,-0.084
1.0323,2.5121e-21,-0.0064498,-0.03065,1,0.0663,0.03,0,-0.0837
1.0325,2.4364e-21,-0.0065104,-0.030761,1,0.0666,0.03,0,-0.0834
1.0327,9.232e-22,-0.0065715,-0.030872,1,0.0669,0.03,0,-0.0831
1.0328,-2.8342e-21,-0.0066331,-0.030985,1,0.0672,0.03,0,-0.0828
1.033,-2.1328e-21,-0.0066953,-0.031099,1,0.0675,0.03,0,-0.0825
1.0332,5.8099e-23,-0.0067578,-0.031214,1,0.0678,0.03,0,-0.0822
1.0334,5.8069e-22,-0.0068211,-0.03133,1,0.0681,0.03,0,-0.0819
1.0336,1.0153e-21,-0.0068848,-0.031447,1,0.0684,0.03,0,-0.0816
1.0338,1.442e-21,-0.006949,-0.031565,1,0.0687,0.03,0,-0.0813
1.034,3.9039e-21,-0.0070139,-0.031685,1,0.069,0.03,0,-0.081
1.0341,3.5232e-21,-0.0070793,-0.031806,1,0.0693,0.03,0,-0.0807
1.0343,-1.9323e-21,-0.0071451,-0.031928,1,0.0696,0.03,0,-0.0804
1.0345,-4.0645e-21,-0.0072117,-0.032051,1,0.0699,0.03,0,-0.0801
1.0347,-3.9384e-21,-0.0072787,-0.032175,1,0.0702,0.03,0,-0.0798
1.0349,1.9522e-21,-0.0073463,-0.032301,1,0.0705,0.03,0,-0.0795
1.0351,2.8914e-21,-0.0074146,-0.032428,1,0.0708,0.03,0,-0.0792
1.0353,6.2397e-22,-0.0074832,-0.032555,1,0.0711,0.03,0,-0.0789
1.0355,-1.9435e-22,-0.0075527,-0.032685,1,0.0714,0.03,0,-0.0786
1.0357,-1.7052e-22,-0.0076227,-0.032815,1,0.0717,0.03,0,-0.0783
1.0359,9.3455e-22,-0.0076932,-0.032947,1,0.072,0.03,0,-0.078
1.0361,-4.0907e-22,-0.0077644,-0.03308,1,0.0723,0.03,0,-0.0777
1.0363,-1.653e-21,-0.0078362,-0.033215,1,0.0726,0.03,0,-0.0774
1.0365,-1.0902e-21,-0.0079086,-0.03335,1,0.0729,0.03,0,-0.0771
1.0367,-1.4864e-22,-0.0079817,-0.033488,1,0.0732,0.03,0,-0.0768
1.0369,9.4189e-22,-0.0080552,-0.033626,1,0.0735,0.03,0,-0.0765
1.0371,1.8837e-21,-0.0081296,-0.033766,1,0.0738,0.03,0,-0.0762
1.0373,8.9214e-22,-0.0082046,-0.033907,1,0.0741,0.03,0,-0.0759
1.0375,-2.0937e-21,-0.0082801,-0.034049,1,0.0744,0.03,0,-0.0756
1.0377,-2.1884e-21,-0.0083564,-0.034194,1,0.0747,0.03,0,-0.0753
1.0379,-7.4563e-22,-0.0084333,-0.034339,1,0.075,0.03,0,-0.075
1.0381,3.4336e-21,-0.0085108,-0.034486,1,0.0753,0.03,0,-0.0747
1.0383,1.674e-21,-0.0085891,-0.034635,1,0.0756,0.03,0,-0.0744
1.0386,-1.6462e-21,-0.008668,-0.034784,1,0.0759,0.03,0,-0.0741
1.0388,1.1961e-21,-0.0087477,-0.034936,1,0.0762,0.03,0,-0.0738
1.039,3.7538e-21,-0.008828,-0.035089,1,0.0765,0.03,0,-0.0735
1.0392,6.1147e-21,-0.0089089,-0.035243,1,0.0768,0.03,0,-0.0732
1.0394,8.2419e-22,-0.0089907,-0.035399,1,0.0771,0.03,0,-0.0729
1.0396,-2.7548e-21,-0.0090731,-0.035557,1,0.0774,0.03,0,-0.0726
1.0398,-2.5602e-21,-0.0091562,-0.035716,1,0.0777,0.03,0,-0.0723
1.0401,-1.397e-21,-0.0092402,-0.035877,1,0.078,0.03,0,-0.072
1.0403,-2.2433e-22,-0.0093247,-0.036039,1,0.0783,0.03,0,-0.0717
1.0405,-3.4073e-23,-0.0094101,-0.036203,1,0.0786,0.03,0,-0.0714
1.0407,-9.0052e-22,-0.0094962,-0.036369,1,0.0789,0.03,0,-0.0711
1.041,-2.4295e-21,-0.0095829,-0.036535,1,0.0792,0.03,0,-0.0708
1.0412,-1.6347e-22,-0.0096706,-0.036705,1,0.0795,0.03,0,-0.0705
1.0414,1.6936e-21,-0.009759,-0.036876,1,0.0798,0.03,0,-0.0702
1.0416,2.8484e-21,-0.0098481,-0.037048,1,0.0801,0.03,0,-0.0699
1.0419,1.5902e-21,-0.0099381,-0.037222,1,0.0804,0.03,0,-0.0696
1.0421,4.9476e-22,-0.010029,-0.037398,1,0.0807,0.03,0,-0.0693
1.0423,1.5926e-21,-0.01012,-0.037576,1,0.081,0.03,0,-0.069
1.0426,5.9407e-22,-0.010213,-0.037756,1,0.0813,0.03,0,-0.0687
1.0428,-1.367e-21,-0.010306,-0.037937,1,0.0816,0.03,0,-0.0684
1.043,-9.5745e-22,-0.0104,-0.03812,1,0.0819,0.03,0,-0.0681
1.0433,4.7148e-22,-0.010495,-0.038306,1,0.0822,0.03,0,-0.0678
1.0435,2.9937e-21,-0.01059,-0.038492,1,0.0825,0.03,0,-0.0675
1.0438,6.7131e-22,-0.010687,-0.038682,1,0.0828,0.03,0,-0.0672
1.044,-1.7363e-21,-0.010784,-0.038873,1,0.0831,0.03,0,-0.0669
1.0442,-2.9719e-21,-0.010882,-0.039066,1,0.0834,0.03,0,-0.0666
1.0445,-2.6262e-21,-0.010981,-0.039261,1,0.0837,0.03,0,-0.0663
1.0447,-1.4675e-21,-0.011081,-0.039457,1,0.084,0.03,0,-0.066
1.045,7.965e-22,-0.011182,-0.039657,1,0.0843,0.03,0,-0.0657
1.0452,2.2615e-21,-0.011284,-0.039858,1,0.0846,0.03,0,-0.0654
1.0455,2.9935e-21,-0.011386,-0.040061,1,0.0849,0.03,0,-0.0651
1.0458,9.4593e-22,-0.01149,-0.040267,1,0.0852,0.03,0,-0.0648
1.046,-1.8535e-22,-0.011594,-0.040474,1,0.0855,0.03,0,-0.0645
1.0463,5.7959e-22,-0.011699,-0.040684,1,0.0858,0.03,0,-0.0642
1.0465,-1.7031e-22,-0.011806,-0.040896,1,0.0861,0.03,0,-0.0639
1.0468,-1.1377e-21,-0.011913,-0.04111,1,0.0864,0.03,0,-0.0636
1.047,-1.2441e-21,-0.012021,-0.041325,1,0.0867,0.03,0,-0.0633
1.0473,-5.009e-22,-0.012129,-0.041544,1,0.087,0.03,0,-0.063
1.0476,8.3232e-22,-0.012239,-0.041763,1,0.0873,0.03,0,-0.0627
1.0479,1.6013e-22,-0.01235,-0.041986,1,0.0876,0.03,0,-0.0624
1.0481,-4.1712e-22,-0.012462,-0.042211,1,0.0879,0.03,0,-0.0621
1.0484,-9.5051e-22,-0.012574,-0.042438,1,0.0882,0.03,0,-0.0618
1.0487,-2.7338e-21,-0.012688,-0.042669,1,0.0885,0.03,0,-0.0615
1.0489,-2.9534e-21,-0.012803,-0.042901,1,0.0888,0.03,0,-0.0612
1.0492,2.3805e-21,-0.012919,-0.043135,1,0.0891,0.03,0,-0.0609
1.0495,1.9487e-21,-0.013035,-0.043373,1,0.0894,0.03,0,-0.0606
1.0498,-1.5658e-21,-0.013153,-0.043612,1,0.0897,0.03,0,-0.0603
1.0501,-3.5009e-21,-0.013272,-0.043855,1,0.09,0.03,0,-0.06
1.0504,-2.3549e-21,-0.013392,-0.0441,1,0.0903,0.03,0,-0.0597
1.0506,2.2071e-21,-0.013512,-0.044347,1,0.0906,0.03,0,-0.0594
1.0509,7.9824e-22,-0.013635,-0.044599,1,0.0909,0.03,0,-0.0591
1.0512,2.7034e-22,-0.013758,-0.044851,1,0.0912,0.03,0,-0.0588
1.0515,3.9323e-21,-0.013882,-0.045107,1,0.0915,0.03,0,-0.0585
1.0518,2.4878e-21,-0.014007,-0.045366,1,0.0918,0.03,0,-0.0582
1.0521,-1.0693e-21,-0.014133,-0.045627,1,0.0921,0.03,0,-0.0579
1.0524,-4.793e-21,-0.01426,-0.045892,1,0.0924,0.03,0,-0.0576
1.0527,-5.5742e-21,-0.014389,-0.04616,1,0.0927,0.03,0,-0.0573
1.053,-3.7337e-21,-0.014518,-0.046429,1,0.093,0.03,0,-0.057
1.0534,-1.963e-21,-0.014649,-0.046704,1,0.0933,0.03,0,-0.0567
1.0537,-3.8304e-22,-0.014781,-0.04698,1,0.0936,0.03,0,-0.0564
1.054,6.6827e-22,-0.014914,-0.047259,1,0.0939,0.03,0,-0.0561
1.0543,3.8287e-21,-0.015048,-0.047542,1,0.0942,0.03,0,-0.0558
