"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0799,-3.2642e-22,-0.0052274,-0.044031,1,0.077537,0.076224,0,-0.0729
1.0802,-7.8603e-22,-0.0052009,-0.044209,1,0.077839,0.076256,0,-0.0726
1.0804,-1.3906e-21,-0.0051737,-0.044388,1,0.078141,0.076288,0,-0.0723
1.0807,-4.2825e-22,-0.0051455,-0.044568,1,0.078442,0.07632,0,-0.072
1.081,9.5698e-22,-0.0051167,-0.044749,1,0.078744,0.076352,0,-0.0717
1.0812,1.4724e-21,-0.0050868,-0.044932,1,0.079046,0.076384,0,-0.0714
1.0815,6.1102e-22,-0.0050563,-0.045115,1,0.079348,0.076416,0,-0.0711
1.0818,-1.5527e-21,-0.0050251,-0.045299,1,0.079649,0.076448,0,-0.0708
1.082,-1.274e-21,-0.0049927,-0.045485,1,0.079951,0.07648,0,-0.0705
1.0823,-7.6454e-22,-0.0049597,-0.045672,1,0.080253,0.076512,0,-0.0702
1.0826,-4.0281e-22,-0.0049258,-0.045859,1,0.080554,0.076544,0,-0.0699
1.0829,1.7882e-22,-0.0048909,-0.046048,1,0.080856,0.076576,0,-0.0696
1.0831,9.3805e-22,-0.0048554,-0.046238,1,0.081158,0.076608,0,-0.0693
1.0834,1.2593e-21,-0.0048187,-0.04643,1,0.081459,0.07664,0,-0.069
1.0837,1.2025e-21,-0.0047812,-0.046622,1,0.081761,0.076672,0,-0.0687
1.084,2.0329e-22,-0.0047428,-0.046815,1,0.082063,0.076704,0,-0.0684
1.0842,-2.2015e-22,-0.0047034,-0.04701,1,0.082365,0.076736,0,-0.0681
1.0845,-4.8579e-22,-0.0046632,-0.047206,1,0.082666,0.076768,0,-0.0678
1.0848,-1.7251e-22,-0.0046219,-0.047403,1,0.082968,0.0768,0,-0.0675
1.0851,1.3887e-23,-0.0045796,-0.047601,1,0.08327,0.076832,0,-0.0672
1.0854,3.8478e-23,-0.0045367,-0.047799,1,0.083571,0.076864,0,-0.0669
1.0856,-9.9769e-22,-0.0044924,-0.048,1,0.083873,0.076896,0,-0.0666
1.0859,-1.363e-21,-0.0044475,-0.048201,1,0.084175,0.076928,0,-0.0663
1.0862,-2.7887e-22,-0.0044014,-0.048404,1,0.084477,0.07696,0,-0.066
1.0865,7.2644e-22,-0.0043543,-0.048607,1,0.084778,0.076992,0,-0.0657
1.0868,1.5143e-21,-0.0043064,-0.048812,1,0.08508,0.077024,0,-0.0654
1.087,8.581e-22,-0.0042571,-0.049018,1,0.085382,0.077056,0,-0.0651
1.0873,6.2642e-22,-0.004207,-0.049225,1,0.085683,0.077088,0,-0.0648
1.0876,9.4005e-22,-0.0041559,-0.049433,1,0.085985,0.07712,0,-0.0645
1.0879,3.1528e-22,-0.0041034,-0.049643,1,0.086287,0.077152,0,-0.0642
1.0882,-3.3443e-22,-0.0040502,-0.049854,1,0.086588,0.077184,0,-0.0639
1.0885,-7.5943e-22,-0.0039957,-0.050066,1,0.08689,0.077216,0,-0.0636
1.0887,-2.1213e-22,-0.0039401,-0.050279,1,0.087192,0.077248,0,-0.0633
1.089,9.9873e-22,-0.0038837,-0.050493,1,0.087494,0.07728,0,-0.063
1.0893,3.9208e-22,-0.0038257,-0.050708,1,0.087795,0.077312,0,-0.0627
1.0896,-3.5152e-22,-0.003767,-0.050925,1,0.088097,0.077344,0,-0.0624
1.0899,-1.4002e-21,-0.0037071,-0.051142,1,0.088399,0.077376,0,-0.0621
1.0902,-1.4209e-21,-0.0036459,-0.051361,1,0.0887,0.077408,0,-0.0618
1.0905,-1.1639e-21,-0.0035839,-0.051581,1,0.089002,0.07744,0,-0.0615
1.0908,2.7131e-22,-0.0035202,-0.051802,1,0.089304,0.077472,0,-0.0612
1.091,1.0202e-21,-0.0034556,-0.052025,1,0.089605,0.077504,0,-0.0609
1.0913,1.0262e-21,-0.00339,-0.052248,1,0.089907,0.077536,0,-0.0606
