"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0137,8.1297e-23,0.0029443,-0.022333,1,0.031377,0.071328,0.000104,-0.1188
1.0139,7.4872e-23,0.0029815,-0.022361,1,0.031679,0.07136,0.000105,-0.1185
1.014,4.4686e-23,0.0030189,-0.022389,1,0.031981,0.071392,0.000106,-0.1182
1.0141,-3.6803e-23,0.0030566,-0.022417,1,0.032282,0.071424,0.000107,-0.1179
1.0143,-1.1835e-22,0.0030945,-0.022446,1,0.032584,0.071456,0.000108,-0.1176
1.0144,-1.8499e-22,0.0031326,-0.022475,1,0.032886,0.071488,0.000109,-0.1173
1.0145,-1.9669e-22,0.003171,-0.022505,1,0.033187,0.07152,0.00011,-0.117
1.0147,-1.423e-22,0.0032095,-0.022534,1,0.033489,0.071552,0.000111,-0.1167
1.0148,1.5854e-22,0.0032484,-0.022564,1,0.033791,0.071584,0.000112,-0.1164
1.0149,3.4518e-22,0.0032875,-0.022595,1,0.034092,0.071616,0.000113,-0.1161
1.015,4.6121e-22,0.0033268,-0.022625,1,0.034394,0.071648,0.000114,-0.1158
1.0152,1.3831e-22,0.0033665,-0.022656,1,0.034696,0.07168,0.000115,-0.1155
1.0153,-1.0706e-22,0.0034064,-0.022688,1,0.034998,0.071712,0.000116,-0.1152
1.0154,-2.519e-22,0.0034465,-0.022719,1,0.035299,0.071744,0.000117,-0.1149
1.0156,-1.0847e-22,0.0034869,-0.022751,1,0.035601,0.071776,0.000118,-0.1146
1.0157,8.7734e-23,0.0035276,-0.022784,1,0.035903,0.071808,0.000119,-0.1143
1.0158,2.42e-22,0.0035685,-0.022816,1,0.036204,0.07184,0.00012,-0.114
1.016,1.1742e-22,0.0036098,-0.02285,1,0.036506,0.071872,0.000121,-0.1137
1.0161,-2.6119e-22,0.0036512,-0.022883,1,0.036808,0.071904,0.000122,-0.1134
1.0162,-1.7935e-22,0.0036931,-0.022917,1,0.03711,0.071936,0.000123,-0.1131
1.0164,-5.0963e-23,0.0037351,-0.022951,1,0.037411,0.071968,0.000124,-0.1128
1.0165,1.0932e-22,0.0037774,-0.022985,1,0.037713,0.072,0.000125,-0.1125
1.0166,8.9971e-23,0.0038201,-0.02302,1,0.038015,0.072032,0.000126,-0.1122
1.0168,-1.7375e-23,0.003863,-0.023055,1,0.038316,0.072064,0.000127,-0.1119
1.0169,-9.0777e-23,0.0039062,-0.02309,1,0.038618,0.072096,0.000128,-0.1116
1.017,-9.7412e-23,0.0039497,-0.023126,1,0.03892,0.072128,0.000129,-0.1113
1.0172,-1.769e-24,0.0039935,-0.023162,1,0.039221,0.07216,0.00013,-0.111
1.0173,1.9337e-22,0.0040377,-0.023199,1,0.039523,0.072192,0.000131,-0.1107
1.0174,2.763e-22,0.0040821,-0.023235,1,0.039825,0.072224,0.000132,-0.1104
1.0175,4.6465e-23,0.0041269,-0.023273,1,0.040127,0.072256,0.000133,-0.1101
1.0177,-3.7088e-23,0.004172,-0.02331,1,0.040428,0.072288,0.000134,-0.1098
1.0178,-3.3272e-23,0.0042174,-0.023348,1,0.04073,0.07232,0.000135,-0.1095
1.0179,-9.4138e-23,0.0042632,-0.023386,1,0.041032,0.072352,0.000136,-0.1092
1.0181,-6.498e-23,0.0043092,-0.023425,1,0.041333,0.072384,0.000137,-0.1089
1.0182,6.7165e-23,0.0043555,-0.023464,1,0.041635,0.072416,0.000138,-0.1086
1.0183,1.7995e-22,0.0044023,-0.023503,1,0.041937,0.072448,0.000139,-0.1083
1.0185,1.677e-22,0.0044493,-0.023543,1,0.042238,0.07248,0.00014,-0.108
1.0186,-1.727e-22,0.0044967,-0.023583,1,0.04254,0.072512,0.000141,-0.1077
1.0187,-2.0931e-22,0.0045444,-0.023623,1,0.042842,0.072544,0.000142,-0.1074
1.0189,-7.086e-23,0.0045924,-0.023664,1,0.043144,0.072576,0.000143,-0.1071
1.019,4.9894e-23,0.0046409,-0.023705,1,0.043445,0.072608,0.000144,-0.1068
1.0191,7.2236e-23,0.0046897,-0.023746,1,0.043747,0.07264,0.000145,-0.1065
1.0193,-7.4191e-23,0.0047388,-0.023788,1,0.044049,0.072672,0.000146,-0.1062
1.0194,-1.0633e-22,0.0047884,-0.02383,1,0.04435,0.072704,0.000147,-0.1059
1.0195,-1.2765e-22,0.0048382,-0.023873,1,0.044652,0.072736,0.000148,-0.1056
1.0197,-1.6463e-22,0.0048886,-0.023916,1,0.044954,0.072768,0.000149,-0.1053
1.0198,-1.1305e-23,0.0049392,-0.023959,1,0.045256,0.0728,0.00015,-0.105
1.0199,2.6361e-22,0.0049902,-0.024003,1,0.045557,0.072832,0.000151,-0.1047
1.0201,2.4287e-22,0.0050416,-0.024047,1,0.045859,0.072864,0.000152,-0.1044
1.0202,1.3964e-22,0.0050934,-0.024091,1,0.046161,0.072896,0.000153,-0.1041
1.0204,-1.493e-22,0.0051455,-0.024136,1,0.046462,0.072928,0.000154,-0.1038
1.0205,-1.0545e-22,0.0051981,-0.024181,1,0.046764,0.07296,0.000155,-0.1035
1.0206,4.0579e-23,0.005251,-0.024227,1,0.047066,0.072992,0.000156,-0.1032
1.0208,-3.1757e-23,0.0053045,-0.024273,1,0.047367,0.073024,0.000157,-0.1029
1.0209,-4.0702e-23,0.0053582,-0.024319,1,0.047669,0.073056,0.000158,-0.1026
1.021,1.8032e-23,0.0054124,-0.024366,1,0.047971,0.073088,0.000159,-0.1023
1.0212,1.1314e-22,0.0054671,-0.024413,1,0.048273,0.07312,0.00016,-0.102
1.0213,1.1918e-22,0.0055221,-0.02446,1,0.048574,0.073152,0.000161,-0.1017
1.0214,-1.5063e-22,0.0055776,-0.024508,1,0.048876,0.073184,0.000162,-0.1014
1.0216,-3.8921e-23,0.0056336,-0.024557,1,0.049178,0.073216,0.000163,-0.1011
1.0217,2.5437e-22,0.0056898,-0.024605,1,0.049479,0.073248,0.000164,-0.1008
1.0218,2.5407e-22,0.0057467,-0.024654,1,0.049781,0.07328,0.000165,-0.1005
