"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.5572,2.3229e-15,0,2.3875e-11,1,0.186,1.5,0.186,0.05
7.5886,2.3615e-15,0,2.3877e-11,1,0.187,1.5,0.187,0.05
7.6201,2.4e-15,0,2.3879e-11,1,0.188,1.5,0.188,0.05
7.6515,2.4385e-15,0,2.388e-11,1,0.189,1.5,0.189,0.05
7.683,2.4771e-15,0,2.3882e-11,1,0.19,1.5,0.19,0.05
7.7134,2.5486e-15,0,2.3882e-11,1,0.191,1.5,0.191,0.05
7.7439,2.6201e-15,0,2.3882e-11,1,0.192,1.5,0.192,0.05
7.7743,2.6916e-15,0,2.3883e-11,1,0.193,1.5,0.193,0.05
7.8048,2.7632e-15,0,2.3883e-11,1,0.194,1.5,0.194,0.05
7.8352,2.8347e-15,0,2.3883e-11,1,0.195,1.5,0.195,0.05
7.8656,2.9062e-15,0,2.3883e-11,1,0.196,1.5,0.196,0.05
7.8961,2.9777e-15,0,2.3883e-11,1,0.197,1.5,0.197,0.05
7.9265,3.0492e-15,0,2.3883e-11,1,0.198,1.5,0.198,0.05
7.957,3.1208e-15,0,2.3884e-11,1,0.199,1.5,0.199,0.05
7.9874,3.1923e-15,0,2.3884e-11,1,0.2,1.5,0.2,0.05
8.0169,3.312e-15,0,2.3885e-11,1,0.201,1.5,0.201,0.05
8.0463,3.4317e-15,0,2.3887e-11,1,0.202,1.5,0.202,0.05
8.0758,3.5514e-15,0,2.3888e-11,1,0.203,1.5,0.203,0.05
8.1052,3.6712e-15,0,2.3889e-11,1,0.204,1.5,0.204,0.05
8.1347,3.7909e-15,0,2.3891e-11,1,0.205,1.5,0.205,0.05
8.1641,3.9106e-15,0,2.3892e-11,1,0.206,1.5,0.206,0.05
8.1936,4.0303e-15,0,2.3893e-11,1,0.207,1.5,0.207,0.05
8.223,4.15e-15,0,2.3895e-11,1,0.208,1.5,0.208,0.05
8.2524,4.2698e-15,0,2.3896e-11,1,0.209,1.5,0.209,0.05
8.2819,4.3895e-15,0,2.3898e-11,1,0.21,1.5,0.21,0.05
8.3103,4.5226e-15,0,2.3897e-11,1,0.211,1.5,0.211,0.05
8.3388,4.6556e-15,0,2.3897e-11,1,0.212,1.5,0.212,0.05
8.3672,4.7887e-15,0,2.3896e-11,1,0.213,1.5,0.213,0.05
8.3957,4.9218e-15,0,2.3896e-11,1,0.214,1.5,0.214,0.05
8.4241,5.0549e-15,0,2.3895e-11,1,0.215,1.5,0.215,0.05
8.4526,5.188e-15,0,2.3894e-11,1,0.216,1.5,0.216,0.05
8.481,5.321e-15,0,2.3894e-11,1,0.217,1.5,0.217,0.05
8.5095,5.4541e-15,0,2.3893e-11,1,0.218,1.5,0.218,0.05
8.5379,5.5872e-15,0,2.3893e-11,1,0.219,1.5,0.219,0.05
8.5664,5.7203e-15,0,2.3892e-11,1,0.22,1.5,0.22,0.05
8.5938,5.8021e-15,0,2.3892e-11,1,0.221,1.5,0.221,0.05
8.6213,5.884e-15,0,2.3891e-11,1,0.222,1.5,0.222,0.05
8.6487,5.9658e-15,0,2.3891e-11,1,0.223,1.5,0.223,0.05
8.6762,6.0477e-15,0,2.389e-11,1,0.224,1.5,0.224,0.05
8.7036,6.1295e-15,0,2.389e-11,1,0.225,1.5,0.225,0.05
8.7311,6.2113e-15,0,2.3889e-11,1,0.226,1.5,0.226,0.05
8.7585,6.2932e-15,0,2.3889e-11,1,0.227,1.5,0.227,0.05
8.786,6.375e-15,0,2.3888e-11,1,0.228,1.5,0.228,0.05
8.8134,6.4569e-15,0,2.3888e-11,1,0.229,1.5,0.229,0.05
8.8409,6.5387e-15,0,2.3887e-11,1,0.23,1.5,0.23,0.05
8.8673,6.5605e-15,0,2.3889e-11,1,0.231,1.5,0.231,0.05
8.8938,6.5823e-15,0,2.3891e-11,1,0.232,1.5,0.232,0.05
8.9202,6.6041e-15,0,2.3894e-11,1,0.233,1.5,0.233,0.05
8.9467,6.626e-15,0,2.3896e-11,1,0.234,1.5,0.234,0.05
8.9731,6.6478e-15,0,2.3898e-11,1,0.235,1.5,0.235,0.05
8.9996,6.6696e-15,0,2.39e-11,1,0.236,1.5,0.236,0.05
9.026,6.6914e-15,0,2.3902e-11,1,0.237,1.5,0.237,0.05
9.0525,6.7132e-15,0,2.3905e-11,1,0.238,1.5,0.238,0.05
9.0789,6.735e-15,0,2.3907e-11,1,0.239,1.5,0.239,0.05
9.1054,6.7568e-15,0,2.3909e-11,1,0.24,1.5,0.24,0.05
9.1308,6.7729e-15,0,2.3915e-11,1,0.241,1.5,0.241,0.05
9.1563,6.789e-15,0,2.3922e-11,1,0.242,1.5,0.242,0.05
9.1817,6.8052e-15,0,2.3928e-11,1,0.243,1.5,0.243,0.05
9.2072,6.8213e-15,0,2.3934e-11,1,0.244,1.5,0.244,0.05
9.2326,6.8374e-15,0,2.3941e-11,1,0.245,1.5,0.245,0.05
9.2581,6.8535e-15,0,2.3947e-11,1,0.246,1.5,0.246,0.05
