"U:0","U:1","U:2","p","IntegrationTime","Vorticity:0","Vorticity:1","Vorticity:2","Rotation","AngularVelocity","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
1.0049,0,-0.00017583,1.2996e-05,0.3259,-5.7615e-18,-0.21262,1.0539e-14,-5.8099e-18,-7.6056e-18,-2.1347e-11,1,-1.2106e-07,0.36028,3.5742e-24,0.070026
1.0049,0,-0.00017204,1.2467e-05,0.32725,2.4714e-17,-0.21247,1.2612e-14,-5.7999e-18,2.2555e-17,-2.068e-11,1,-1.2106e-07,0.36164,3.5742e-24,0.070026
1.0049,0,-0.00016844,1.195e-05,0.32859,-3.3047e-18,-0.21247,-1.3194e-14,-5.7854e-18,-1.0931e-18,-2.0013e-11,1,-1.2106e-07,0.36299,3.5742e-24,0.070026
1.0049,0,-0.00016499,1.1441e-05,0.32994,1.2144e-17,-0.21233,-2.4732e-14,-5.7753e-18,1.6204e-17,-2.0012e-11,1,-1.2106e-07,0.36434,3.5742e-24,0.070026
1.0049,0,-0.00016169,1.0939e-05,0.33128,2.4979e-17,-0.21218,6.0456e-15,-5.7482e-18,2.4006e-17,-1.9679e-11,1,-1.2106e-07,0.36569,3.5742e-24,0.070026
1.0049,0,-0.00015852,1.0445e-05,0.33263,-6.6875e-19,-0.21204,-2.5594e-15,-5.7323e-18,-2.6503e-19,-1.9012e-11,1,-1.2106e-07,0.36704,3.5742e-24,0.070025
1.0049,0,-0.00015549,9.9586e-06,0.33397,-8.8291e-18,-0.21204,-2.1099e-14,-5.7362e-18,-5.5643e-18,-1.8678e-11,1,-1.2106e-07,0.3684,3.5742e-24,0.070025
1.0049,0,-0.00015264,9.4807e-06,0.33532,-9.7156e-18,-0.21191,1.3933e-14,-5.7479e-18,-1.1832e-17,-1.8345e-11,1,-1.2106e-07,0.36975,3.5742e-24,0.070025
1.0049,0,-0.00014992,9.0092e-06,0.33667,-1.5452e-18,-0.21177,3.8202e-15,-5.7573e-18,-2.1152e-18,-1.8011e-11,1,-1.2106e-07,0.3711,3.5742e-24,0.070025
1.0049,0,-0.00014732,8.5437e-06,0.33801,2.4394e-17,-0.21164,-6.1738e-15,-5.7417e-18,2.5299e-17,-1.8011e-11,1,-1.2106e-07,0.37245,3.5742e-24,0.070025
1.0049,0,-0.00014485,8.084e-06,0.33936,-2.5531e-18,-0.21151,-2.8244e-14,-5.7236e-18,1.5181e-18,-1.7811e-11,1,-1.2197e-07,0.3738,3.5742e-24,0.070024
1.0049,0,-0.00014255,7.6318e-06,0.3407,-1.0804e-17,-0.21151,4.6975e-15,-5.7303e-18,-1.147e-17,-1.7267e-11,1,-1.2288e-07,0.37516,3.5742e-24,0.070024
1.0049,0,-0.00014037,7.185e-06,0.34205,1.6444e-18,-0.21138,1.6966e-15,-5.7371e-18,1.4074e-18,-1.7052e-11,1,-1.2378e-07,0.37651,3.5742e-24,0.070024
1.0049,0,-0.00013832,6.7431e-06,0.34339,2.4827e-18,-0.21126,2.3232e-14,-5.7366e-18,-7.1504e-19,-1.7175e-11,1,-1.2467e-07,0.37786,3.5742e-24,0.070024
1.0049,0,-0.00013638,6.3058e-06,0.34474,5.177e-18,-0.21114,2.0277e-14,-5.7355e-18,2.4251e-18,-1.7297e-11,1,-1.2556e-07,0.37921,3.5742e-24,0.070024
1.0049,0,-0.00013458,5.8737e-06,0.34608,1.065e-17,-0.21114,1.8268e-14,-5.7283e-18,8.2036e-18,-1.7188e-11,1,-1.2732e-07,0.38056,3.5742e-24,0.070023
1.0049,0,-0.00013293,5.4466e-06,0.34743,2.6499e-18,-0.21101,-2.5617e-14,-5.7187e-18,6.0385e-18,-1.6952e-11,1,-1.2818e-07,0.38192,3.5742e-24,0.070023
1.0049,0,-0.00013139,5.023e-06,0.34877,-3.7299e-18,-0.2132,4.382e-16,-5.7172e-18,-3.7872e-18,-1.6599e-11,1,-1.2818e-07,0.38327,3.5742e-24,0.070023
1.0049,0,-0.00012996,4.603e-06,0.35012,-1.106e-17,-0.21703,1.36e-15,-5.7273e-18,-1.1236e-17,-1.6246e-11,1,-1.2818e-07,0.38462,3.5742e-24,0.070023
1.0049,0,-0.00012865,4.1864e-06,0.35147,-1.3594e-17,-0.22072,-1.2192e-14,-5.743e-18,-1.2033e-17,-1.6599e-11,1,-1.2818e-07,0.38597,3.5742e-24,0.070023
1.0049,0,-0.00012749,3.7736e-06,0.35281,-1.3335e-17,-0.22067,-2.7772e-14,-5.7577e-18,-9.8112e-18,-1.6599e-11,1,-1.2818e-07,0.38733,3.5742e-24,0.070023
1.0049,0,-0.00012645,3.3636e-06,0.35416,7.5307e-19,-0.22056,-3.2579e-14,-5.761e-18,4.8526e-18,-1.5893e-11,1,-1.2818e-07,0.38868,3.5742e-24,0.070022
1.0049,0,-0.00012551,2.9558e-06,0.3555,-2.7689e-18,-0.22044,-3.6176e-14,-5.7566e-18,1.7497e-18,-1.5893e-11,1,-1.2818e-07,0.39003,3.5742e-24,0.070022
1.0049,0,-0.00012469,2.5499e-06,0.35685,-2.5731e-21,-0.22033,1.9415e-14,-5.757e-18,-2.4116e-18,-1.5893e-11,1,-1.2818e-07,0.39138,3.5742e-24,0.070022
1.0049,0,-0.000124,2.1468e-06,0.35819,8.2338e-18,-0.22033,-3.2703e-15,-5.7528e-18,8.6373e-18,-1.5893e-11,1,-1.2818e-07,0.39273,3.5742e-24,0.070022
1.0049,0,-0.00012344,1.7447e-06,0.35954,-2.1452e-18,-0.22022,-2.187e-14,-5.7467e-18,5.4131e-19,-1.5893e-11,1,-1.2818e-07,0.39409,3.5742e-24,0.070022
1.0049,0,-0.00012298,1.3442e-06,0.36088,-5.8162e-19,-0.2201,-6.754e-15,-5.7461e-18,2.4494e-19,-1.554e-11,1,-1.2818e-07,0.39544,3.5742e-24,0.070021
1.0049,0,-0.00012263,9.4484e-07,0.36223,-3.9166e-18,-0.21999,-1.0273e-14,-5.7478e-18,-2.6629e-18,-1.554e-11,1,-1.2818e-07,0.39679,3.5742e-24,0.070021
1.0049,0,-0.0001224,5.4509e-07,0.36358,6.6821e-19,-0.21999,2.6449e-14,-5.7513e-18,-2.5534e-18,-1.5644e-11,1,-1.2905e-07,0.39814,3.5742e-24,0.070021
1.0049,0,-0.00012231,1.4837e-07,0.36492,6.8113e-19,-0.21988,-2.7608e-14,-5.7503e-18,4.0414e-18,-1.5644e-11,1,-1.2905e-07,0.39949,3.5742e-24,0.070021
