"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0319,1.7085e-22,0.011536,-0.029369,1,0.072107,0.075648,0,-0.0783
1.0321,-1.5075e-23,0.011642,-0.029452,1,0.072408,0.07568,0,-0.078
1.0322,1.7939e-22,0.01175,-0.029534,1,0.07271,0.075712,0,-0.0777
1.0324,-1.5071e-23,0.011859,-0.029618,1,0.073012,0.075744,0,-0.0774
1.0325,-4.5473e-22,0.011969,-0.029701,1,0.073314,0.075776,0,-0.0771
1.0327,1.5145e-22,0.01208,-0.029786,1,0.073615,0.075808,0,-0.0768
1.0328,7.468e-22,0.012192,-0.02987,1,0.073917,0.07584,0,-0.0765
1.033,1.0242e-21,0.012305,-0.029956,1,0.074219,0.075872,0,-0.0762
1.0331,4.8812e-22,0.012419,-0.030041,1,0.07452,0.075904,0,-0.0759
1.0333,-3.6756e-22,0.012534,-0.030128,1,0.074822,0.075936,0,-0.0756
1.0334,-7.2338e-22,0.01265,-0.030214,1,0.075124,0.075968,0,-0.0753
1.0336,-6.0402e-22,0.012767,-0.030302,1,0.075425,0.076,0,-0.075
1.0337,1.8414e-22,0.012885,-0.030389,1,0.075727,0.076032,0,-0.0747
1.0339,3.3368e-22,0.013004,-0.030477,1,0.076029,0.076064,0,-0.0744
1.034,1.4738e-22,0.013124,-0.030566,1,0.076331,0.076096,0,-0.0741
1.0342,-9.1761e-22,0.013246,-0.030655,1,0.076632,0.076128,0,-0.0738
1.0343,-8.7779e-22,0.013368,-0.030745,1,0.076934,0.07616,0,-0.0735
1.0345,-1.8399e-22,0.013492,-0.030835,1,0.077236,0.076192,0,-0.0732
1.0346,1.816e-22,0.013617,-0.030926,1,0.077537,0.076224,0,-0.0729
1.0348,4.6261e-23,0.013743,-0.031017,1,0.077839,0.076256,0,-0.0726
1.0349,-8.7972e-22,0.01387,-0.031109,1,0.078141,0.076288,0,-0.0723
1.0351,-6.0985e-22,0.013999,-0.031201,1,0.078442,0.07632,0,-0.072
1.0352,7.1233e-23,0.014128,-0.031294,1,0.078744,0.076352,0,-0.0717
1.0354,3.3241e-22,0.014259,-0.031387,1,0.079046,0.076384,0,-0.0714
1.0355,-1.0946e-22,0.014391,-0.031481,1,0.079348,0.076416,0,-0.0711
1.0357,-1.2174e-21,0.014524,-0.031575,1,0.079649,0.076448,0,-0.0708
1.0359,-4.6348e-22,0.014658,-0.03167,1,0.079951,0.07648,0,-0.0705
1.036,3.3321e-22,0.014794,-0.031765,1,0.080253,0.076512,0,-0.0702
1.0362,6.9722e-22,0.014931,-0.031861,1,0.080554,0.076544,0,-0.0699
1.0363,7.8046e-22,0.015069,-0.031957,1,0.080856,0.076576,0,-0.0696
1.0365,7.7113e-22,0.015208,-0.032054,1,0.081158,0.076608,0,-0.0693
1.0366,6.4578e-22,0.015349,-0.032151,1,0.081459,0.07664,0,-0.069
1.0368,3.148e-22,0.015492,-0.032249,1,0.081761,0.076672,0,-0.0687
1.0369,-5.8972e-22,0.015635,-0.032347,1,0.082063,0.076704,0,-0.0684
1.0371,-5.759e-22,0.01578,-0.032447,1,0.082365,0.076736,0,-0.0681
1.0372,-1.961e-22,0.015926,-0.032546,1,0.082666,0.076768,0,-0.0678
1.0374,4.7487e-22,0.016074,-0.032646,1,0.082968,0.0768,0,-0.0675
1.0375,1.3144e-22,0.016223,-0.032746,1,0.08327,0.076832,0,-0.0672
1.0377,-1.0775e-21,0.016373,-0.032847,1,0.083571,0.076864,0,-0.0669
1.0379,-1.0896e-21,0.016525,-0.032949,1,0.083873,0.076896,0,-0.0666
1.038,-5.7879e-22,0.016677,-0.03305,1,0.084175,0.076928,0,-0.0663
1.0382,8.6504e-22,0.016832,-0.033153,1,0.084477,0.07696,0,-0.066
1.0383,8.9012e-22,0.016988,-0.033256,1,0.084778,0.076992,0,-0.0657
1.0385,4.0693e-22,0.017145,-0.033359,1,0.08508,0.077024,0,-0.0654
1.0386,-1.5085e-22,0.017304,-0.033463,1,0.085382,0.077056,0,-0.0651
1.0388,-2.1247e-22,0.017465,-0.033568,1,0.085683,0.077088,0,-0.0648
1.0389,2.9453e-22,0.017627,-0.033673,1,0.085985,0.07712,0,-0.0645
1.0391,4.8775e-22,0.01779,-0.033778,1,0.086287,0.077152,0,-0.0642
1.0393,5.2358e-22,0.017955,-0.033884,1,0.086588,0.077184,0,-0.0639
1.0394,-6.2083e-24,0.018122,-0.033991,1,0.08689,0.077216,0,-0.0636
1.0396,-3.4076e-22,0.01829,-0.034098,1,0.087192,0.077248,0,-0.0633
1.0397,-5.1413e-22,0.01846,-0.034206,1,0.087494,0.07728,0,-0.063
1.0399,-1.978e-22,0.018631,-0.034314,1,0.087795,0.077312,0,-0.0627
1.04,-3.4963e-22,0.018804,-0.034422,1,0.088097,0.077344,0,-0.0624
1.0402,-1.1651e-21,0.018978,-0.034531,1,0.088399,0.077376,0,-0.0621
1.0404,-8.9975e-22,0.019155,-0.034641,1,0.0887,0.077408,0,-0.0618
1.0405,-3.6107e-22,0.019332,-0.034751,1,0.089002,0.07744,0,-0.0615
1.0407,3.5826e-22,0.019512,-0.034861,1,0.089304,0.077472,0,-0.0612
1.0408,5.2834e-22,0.019693,-0.034973,1,0.089605,0.077504,0,-0.0609
1.041,1.5835e-22,0.019876,-0.035084,1,0.089907,0.077536,0,-0.0606
1.0412,3.8126e-22,0.020061,-0.035196,1,0.090209,0.077568,0,-0.0603
1.0413,5.8994e-22,0.020247,-0.035309,1,0.090511,0.0776,0,-0.06
1.0415,6.8012e-22,0.020435,-0.035422,1,0.090812,0.077632,0,-0.0597
1.0416,3.2894e-22,0.020625,-0.035536,1,0.091114,0.077664,0,-0.0594
1.0418,-2.6672e-22,0.020817,-0.03565,1,0.091416,0.077696,0,-0.0591
1.0419,-1.6601e-22,0.021011,-0.035765,1,0.091717,0.077728,0,-0.0588
1.0421,3.1685e-23,0.021206,-0.03588,1,0.092019,0.07776,0,-0.0585
1.0423,4.2181e-22,0.021403,-0.035995,1,0.092321,0.077792,0,-0.0582
1.0424,1.2454e-22,0.021602,-0.036111,1,0.092622,0.077824,0,-0.0579
