"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0545,1.6621e-21,-0.023597,-0.034148,1,0.0798,0.03,0,-0.0702
1.0548,2.8221e-21,-0.023766,-0.034307,1,0.0801,0.03,0,-0.0699
1.055,1.5737e-21,-0.023935,-0.034468,1,0.0804,0.03,0,-0.0696
1.0552,4.8739e-22,-0.024106,-0.034629,1,0.0807,0.03,0,-0.0693
1.0555,1.5873e-21,-0.024278,-0.034793,1,0.081,0.03,0,-0.069
1.0557,5.9993e-22,-0.024452,-0.034959,1,0.0813,0.03,0,-0.0687
1.0559,-1.3459e-21,-0.024627,-0.035126,1,0.0816,0.03,0,-0.0684
1.0562,-9.4912e-22,-0.024802,-0.035296,1,0.0819,0.03,0,-0.0681
1.0564,4.6774e-22,-0.024979,-0.035467,1,0.0822,0.03,0,-0.0678
1.0567,2.9776e-21,-0.025156,-0.03564,1,0.0825,0.03,0,-0.0675
1.0569,6.4474e-22,-0.025336,-0.035815,1,0.0828,0.03,0,-0.0672
1.0571,-1.7615e-21,-0.025516,-0.035991,1,0.0831,0.03,0,-0.0669
1.0574,-2.9694e-21,-0.025698,-0.03617,1,0.0834,0.03,0,-0.0666
1.0576,-2.6059e-21,-0.025881,-0.036351,1,0.0837,0.03,0,-0.0663
1.0579,-1.438e-21,-0.026065,-0.036533,1,0.084,0.03,0,-0.066
1.0581,8.0057e-22,-0.026252,-0.036717,1,0.0843,0.03,0,-0.0657
1.0584,2.2548e-21,-0.026438,-0.036904,1,0.0846,0.03,0,-0.0654
1.0586,2.9891e-21,-0.026624,-0.037092,1,0.0849,0.03,0,-0.0651
1.0589,9.2806e-22,-0.026814,-0.037283,1,0.0852,0.03,0,-0.0648
1.0591,-2.1193e-22,-0.027005,-0.037475,1,0.0855,0.03,0,-0.0645
1.0594,5.5354e-22,-0.027199,-0.037669,1,0.0858,0.03,0,-0.0642
1.0596,-1.9114e-22,-0.027393,-0.037867,1,0.0861,0.03,0,-0.0639
1.0599,-1.1535e-21,-0.027586,-0.038065,1,0.0864,0.03,0,-0.0636
1.0601,-1.268e-21,-0.027782,-0.038266,1,0.0867,0.03,0,-0.0633
1.0604,-5.18e-22,-0.02798,-0.038469,1,0.087,0.03,0,-0.063
1.0607,8.3066e-22,-0.028178,-0.038673,1,0.0873,0.03,0,-0.0627
1.0609,1.685e-22,-0.028378,-0.038881,1,0.0876,0.03,0,-0.0624
1.0612,-4.0281e-22,-0.028579,-0.03909,1,0.0879,0.03,0,-0.0621
1.0615,-9.3417e-22,-0.028782,-0.039302,1,0.0882,0.03,0,-0.0618
1.0617,-2.7372e-21,-0.028986,-0.039517,1,0.0885,0.03,0,-0.0615
1.062,-2.9722e-21,-0.029192,-0.039733,1,0.0888,0.03,0,-0.0612
1.0623,2.3724e-21,-0.029399,-0.039952,1,0.0891,0.03,0,-0.0609
1.0626,1.9372e-21,-0.029607,-0.040174,1,0.0894,0.03,0,-0.0606
1.0628,-1.5863e-21,-0.029817,-0.040397,1,0.0897,0.03,0,-0.0603
1.0631,-3.5214e-21,-0.030029,-0.040624,1,0.09,0.03,0,-0.06
1.0634,-2.3666e-21,-0.030242,-0.040853,1,0.0903,0.03,0,-0.0597
1.0637,2.214e-21,-0.030457,-0.041085,1,0.0906,0.03,0,-0.0594
1.064,8.0304e-22,-0.030673,-0.04132,1,0.0909,0.03,0,-0.0591
1.0642,2.7929e-22,-0.030891,-0.041556,1,0.0912,0.03,0,-0.0588
1.0645,3.9648e-21,-0.03111,-0.041796,1,0.0915,0.03,0,-0.0585
1.0648,2.5013e-21,-0.031331,-0.042039,1,0.0918,0.03,0,-0.0582
1.0651,-1.0888e-21,-0.031553,-0.042284,1,0.0921,0.03,0,-0.0579
1.0654,-4.8266e-21,-0.031777,-0.042532,1,0.0924,0.03,0,-0.0576
1.0657,-5.6055e-21,-0.032003,-0.042783,1,0.0927,0.03,0,-0.0573
